feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Nyctibius maculosus,NA,47933,NA,4983,NA,NA,0.10395760749379342,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,4313.97,448.46999999999997,species,Aves
Chordeiles rupestris,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Chordeiles acutipennis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Chordeiles minor,NA,341763,NA,49575,NA,NA,0.14505666207283996,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,30758.67,4461.75,species,Aves
Lurocalis semitorquatus,NA,49314,NA,7129,NA,NA,0.14456340998499412,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,4438.26,641.61,species,Aves
Lurocalis rufiventris,NA,285232,NA,48465,NA,NA,0.169914315364335,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,25670.879999999997,4361.8499999999995,species,Aves
Nyctiprogne leucopyga,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Nyctipolus nigrescens,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Systellura longirostris,NA,111085,NA,29704,NA,NA,0.26739883872710085,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,9997.65,2673.36,species,Aves
Nyctidromus albicollis,NA,339801,NA,46290,NA,NA,0.13622679156329734,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,30582.09,4166.0999999999995,species,Aves
Uropsalis segmentata,NA,121710,NA,31584,NA,NA,0.2595020951441952,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,10953.9,2842.56,species,Aves
Uropsalis lyra,NA,155011,NA,26557,NA,NA,0.1713233254414203,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,13950.99,2390.13,species,Aves
Hydropsalis maculicaudus,NA,235055,NA,29798,NA,NA,0.1267703303482164,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,21154.95,2681.8199999999997,species,Aves
Hydropsalis climacocerca,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Nyctiphrynus rosenbergi,NA,5037,NA,2000,NA,NA,0.3970617431010522,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,453.33,180,species,Aves
Nyctiphrynus ocellatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Antrostomus rufus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Cypseloides cherriei,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Cypseloides cryptus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Aves
Cypseloides lemosi,NA,298774,NA,47352,NA,NA,0.15848768634486268,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,26889.66,4261.68,species,Aves
Streptoprocne rutila,NA,270666,NA,43150,NA,NA,0.15942157492998751,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,24359.94,3883.5,species,Aves
Streptoprocne zonaris,NA,289007,NA,48233,NA,NA,0.16689215140117714,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,26010.629999999997,4340.97,species,Aves
Chaetura spinicaudus,NA,55750,NA,16025,NA,NA,0.2874439461883408,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,5017.5,1442.25,species,Aves
Chaetura cinereiventris,NA,256048,NA,33383,NA,NA,0.13037789789414483,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,23044.32,3004.47,species,Aves
Chaetura pelagica,NA,246547,NA,48052,NA,NA,0.19489995822297573,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,22189.23,4324.68,species,Aves
