feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Strabomantis sulcatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Amazophrynella minuta,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Atelopus ignescens,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Osornophryne guacamayo,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Osornophryne percrassa,NA,8700,NA,4207,NA,NA,0.48356321839080457,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,783,378.63,species,Amphibia
Rhaebo guttatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Rhaebo haematiticus,NA,95449,NA,43007,NA,NA,0.45057570011210174,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,8590.41,3870.6299999999997,species,Amphibia
Rhinella alata,NA,26371,NA,10787,NA,NA,0.4090478176785105,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,2373.39,970.8299999999999,species,Amphibia
Rhinella beebei,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Rhinella dapsilis,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Rhinella humboldti,NA,64888,NA,7719,NA,NA,0.11895882135371717,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,5839.92,694.7099999999999,species,Amphibia
Rhinella margaritifera,NA,317085,NA,89106,NA,NA,0.2810161313212546,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,28537.649999999998,8019.54,species,Amphibia
Rhinella marina,NA,261612,NA,65584,NA,NA,0.2506918642875709,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,23545.079999999998,5902.5599999999995,species,Amphibia
Centrolene buckleyi,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Cochranella euknemos,NA,21397,NA,10496,NA,NA,0.4905360564565126,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,1925.73,944.64,species,Amphibia
Espadarana prosoblepon,NA,14713,NA,7251,NA,NA,0.49282947053626047,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,1324.1699999999998,652.59,species,Amphibia
Nymphargus grandisonae,NA,103073,NA,42528,NA,NA,0.41260077808931533,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,9276.57,3827.52,species,Amphibia
Nymphargus siren,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Rulyrana flavopunctata,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
