feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Orobioma Andino Estribaciones Pacífico Norte,NA,12769,NA,5897,NA,NA,0.46182159918552745,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,1149.21,530.73,ecosystem,NA
Orobioma Subandino Cauca Alto,NA,2279,NA,29,NA,NA,0.012724879333040808,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,205.10999999999999,2.61,ecosystem,NA
Orobioma Andino Cauca Alto,NA,112,NA,0,NA,NA,0,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,10.08,0,ecosystem,NA
Zonobioma Humedo Tropical Cordillera Oriental Magdalena Medio,NA,1134,NA,291,NA,NA,0.2566137566137566,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,102.06,26.189999999999998,ecosystem,NA
Zonobioma Humedo Tropical Magdalena Medio y Depresión Momposina,NA,7053,NA,400,NA,NA,0.05671345526726216,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,634.77,36,ecosystem,NA
Helobioma Magdalena Medio y Depresión Momposina,NA,1080,NA,224,NA,NA,0.2074074074074074,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,97.2,20.16,ecosystem,NA
Zonobioma Humedo Tropical Nechí - San Lucas,NA,9737,NA,1056,NA,NA,0.10845229536818322,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,876.3299999999999,95.03999999999999,ecosystem,NA
Hidrobioma Magdalena Medio y Depresión Momposina,NA,392,NA,137,NA,NA,0.3494897959183674,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,35.28,12.33,ecosystem,NA
Hidrobioma Nechí - San Lucas,NA,333,NA,187,NA,NA,0.5615615615615616,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,29.97,16.83,ecosystem,NA
Hidrobioma Estribaciones Pacífico Norte,NA,21,NA,2,NA,NA,0.09523809523809523,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,1.89,0.18,ecosystem,NA
Orobioma Subandino Nechí - San Lucas,NA,11272,NA,2193,NA,NA,0.19455287437899219,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,1014.48,197.37,ecosystem,NA
Hidrobioma Cauca Alto,NA,117,NA,107,NA,NA,0.9145299145299145,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,10.53,9.629999999999999,ecosystem,NA
Zonobioma Humedo Tropical Cauca Alto,NA,363,NA,12,NA,NA,0.03305785123966942,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,32.67,1.08,ecosystem,NA
Orobioma Azonal Subandino Cauca Alto,NA,24,NA,0,NA,NA,0,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,2.16,0,ecosystem,NA
Orobioma de Paramo Estribaciones Pacífico Norte,NA,1665,NA,772,NA,NA,0.4636636636636637,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,149.85,69.48,ecosystem,NA
Zonobioma Alternohigrico Tropical Magdalena Medio y Depresión Momposina,NA,380,NA,31,NA,NA,0.08157894736842106,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,34.199999999999996,2.79,ecosystem,NA
Helobioma Nechí - San Lucas,NA,25,NA,25,NA,NA,1,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,2.25,2.25,ecosystem,NA
Peinobioma Magdalena Medio y Depresión Momposina,NA,32,NA,11,NA,NA,0.34375,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,2.88,0.99,ecosystem,NA
Peinobioma Nechí - San Lucas,NA,23,NA,1,NA,NA,0.043478260869565216,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,2.07,0.09,ecosystem,NA
Orobioma Andino Nechí - San Lucas,NA,870,NA,420,NA,NA,0.4827586206896552,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,78.3,37.8,ecosystem,NA
Hidrobioma Cordillera Oriental Magdalena Medio,NA,5,NA,0,NA,NA,0,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0.44999999999999996,0,ecosystem,NA
Zonobioma Alternohigrico Tropical Cordillera Oriental Magdalena Medio,NA,8,NA,0,NA,NA,0,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0.72,0,ecosystem,NA
Helobioma Cordillera Oriental Magdalena Medio,NA,5,NA,0,NA,NA,0,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0.44999999999999996,0,ecosystem,NA
Craugastor fitzingeri,NA,32149,NA,10896,NA,NA,0.33892189492674735,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,2893.41,980.64,species,Amphibia
Craugastor longirostris,NA,81308,NA,16242,NA,NA,0.19975894130958824,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,7317.719999999999,1461.78,species,Amphibia
Craugastor opimus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Craugastor raniformis,NA,77506,NA,16989,NA,NA,0.21919593321807343,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,6975.54,1529.01,species,Amphibia
Diasporus vocator,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Eleutherodactylus johnstonei,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Oreobates quixensis,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis achatinus,NA,87409,NA,28280,NA,NA,0.32353647793705453,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,7866.8099999999995,2545.2,species,Amphibia
Pristimantis affinis,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis altamazonicus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis anolirex,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis bogotensis,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis carvalhoi,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis conspicillatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis cruentus,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis curtipes,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis elegans,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC70+RUNAP+OMEC_IHEH2030,post-hoc,0,0,species,Amphibia
