feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Zonobioma Alternohigrico Tropical Cordillera Oriental Magdalena Medio,NA,8,NA,0,NA,NA,0,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0.72,0,ecosystem,NA
Helobioma Cordillera Oriental Magdalena Medio,NA,5,NA,0,NA,NA,0,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0.44999999999999996,0,ecosystem,NA
Craugastor fitzingeri,NA,32149,NA,10907,NA,NA,0.33926405175899715,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,2893.41,981.63,species,Amphibia
Craugastor longirostris,NA,81308,NA,6504,NA,NA,0.07999212869582328,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,7317.719999999999,585.36,species,Amphibia
Craugastor opimus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Craugastor raniformis,NA,77506,NA,3438,NA,NA,0.04435785616597425,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,6975.54,309.42,species,Amphibia
Diasporus vocator,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Eleutherodactylus johnstonei,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Oreobates quixensis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis achatinus,NA,87409,NA,15315,NA,NA,0.1752107906508483,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,7866.8099999999995,1378.35,species,Amphibia
Pristimantis affinis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis altamazonicus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis anolirex,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis bogotensis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis carvalhoi,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis conspicillatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
