feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Pristimantis racemus,NA,1998,NA,764,NA,NA,0.38238238238238237,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,179.82,68.75999999999999,species,Amphibia
Pristimantis ridens,NA,4683,NA,2540,NA,NA,0.5423873585308563,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,421.46999999999997,228.6,species,Amphibia
Pristimantis savagei,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis taeniatus,NA,94486,NA,16695,NA,NA,0.17669284338420507,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,8503.74,1502.55,species,Amphibia
Pristimantis uranobates,NA,18009,NA,6295,NA,NA,0.34954744849797326,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,1620.81,566.55,species,Amphibia
Pristimantis variabilis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Strabomantis bufoniformis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Strabomantis sulcatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Amazophrynella minuta,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Atelopus ignescens,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Osornophryne guacamayo,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Osornophryne percrassa,NA,8700,NA,2765,NA,NA,0.317816091954023,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,783,248.85,species,Amphibia
Rhaebo guttatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Rhaebo haematiticus,NA,95449,NA,30788,NA,NA,0.32255969156303366,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,8590.41,2770.92,species,Amphibia
Rhinella alata,NA,26371,NA,10808,NA,NA,0.4098441469796367,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,2373.39,972.7199999999999,species,Amphibia
Rhinella beebei,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Rhinella dapsilis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,0,0,species,Amphibia
Rhinella humboldti,NA,64888,NA,2730,NA,NA,0.04207249414375539,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,5839.92,245.7,species,Amphibia
Rhinella margaritifera,NA,317085,NA,50854,NA,NA,0.16037970891085987,NA,Estr17+HuEC100+RUNAP_IHEH2022,post-hoc,28537.649999999998,4576.86,species,Amphibia
