feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Litobioma Macarena,NA,2,NA,2,NA,NA,1,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,0.49999999999999983,0.49999999999999983,ecosystem,NA
Orobioma Subandino Villavicencio,NA,1506,NA,111,NA,NA,0.07370517928286853,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,376.4999999999999,27.74999999999999,ecosystem,NA
Helobioma Casanare,NA,111132,NA,6289,NA,NA,0.05659036101212972,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,27782.99999999999,1572.2499999999995,ecosystem,NA
Zonobioma Humedo Tropical Casanare,NA,14961,NA,69,NA,NA,0.004611991177060357,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,3740.2499999999986,17.249999999999993,ecosystem,NA
Litobioma Altillanura,NA,3727,NA,4,NA,NA,0.0010732492621411322,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,931.7499999999997,0.9999999999999997,ecosystem,NA
Hidrobioma Casanare,NA,2742,NA,59,NA,NA,0.021517140773158278,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,685.4999999999998,14.749999999999995,ecosystem,NA
Peinobioma Casanare,NA,2595,NA,42,NA,NA,0.016184971098265895,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,648.7499999999998,10.499999999999996,ecosystem,NA
Hidrobioma Guainía,NA,1,NA,0,NA,NA,0,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,0.24999999999999992,0,ecosystem,NA
Helobioma Matavén,NA,21849,NA,9448,NA,NA,0.43242253650052637,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,5462.249999999998,2361.999999999999,ecosystem,NA
Hidrobioma Matavén,NA,846,NA,82,NA,NA,0.09692671394799054,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,211.49999999999994,20.499999999999993,ecosystem,NA
Zonobioma Humedo Tropical Matavén,NA,16041,NA,9099,NA,NA,0.5672339629698897,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,4010.2499999999986,2274.749999999999,ecosystem,NA
Peinobioma Matavén,NA,192,NA,14,NA,NA,0.07291666666666667,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,47.999999999999986,3.4999999999999987,ecosystem,NA
Helobioma Piedemonte Orinoquia,NA,11379,NA,15,NA,NA,0.001318217769575534,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,2844.749999999999,3.7499999999999987,ecosystem,NA
Hidrobioma Vertiente Llanera Cordillera Oriental,NA,155,NA,13,NA,NA,0.08387096774193549,NA,Estr17+Cong17+Sab17+RUNAP_IHEH2022,post-hoc,38.749999999999986,3.249999999999999,ecosystem,NA
